,f1,f2,f3,f4,f5,f6,f7,class
19,0.8606587916776814,0.3002394612050185,2.2962837931381066,0.856542930465965,2.2962837931381066,0.5732458022340763,-2.0702953380522335,0.0
20,0.9889878945881415,0.2636908868621655,2.2962798393906487,0.8317173640083556,2.2962798393906487,0.5753780118231225,-5.895289236026361,0.0
21,0.9411686416556854,0.2255760319600171,2.2962723524995963,0.8248729420702207,2.2962723524995963,0.5802333349815333,-5.378569685135465,0.0
22,0.9031504838258186,0.3161187421495315,2.296272895658432,0.8620724658505586,2.296272895658432,0.5734077577621125,5.049548450085428,0.0
23,0.7117715028743259,0.42978790738681316,2.2962719000767406,0.9105822394034385,2.2962719000767406,0.5630829312833675,1.6844032218696607,0.0
24,1.0369014695386791,0.19532129624373581,2.2962757763554587,0.8138967413945589,2.2962757763554587,0.5835794102660681,5.5918965096412006,0.0
25,0.9355797597382415,0.32618954540925515,2.296269250943459,0.8656618114718987,2.296269250943459,0.5706024990261648,15.001708567244325,0.0
26,0.6884247148174321,0.3019197173605883,2.2962700372104052,0.8164294284382262,2.2962700372104052,0.5791461247400194,8.169880400292897,0.0
27,1.001033675750212,0.20336433715442223,2.2962693248501194,0.8105232274497469,2.2962693248501194,0.5814771633424416,-49.0546741518184,0.0
28,0.8447606937994215,0.38055443025624847,2.2962736908479324,0.8947229463070708,2.2962736908479324,0.5658837894530269,2.2809372711740297,0.0
29,1.02180971056307,0.4431174993258206,2.296266887408779,0.9204498405374175,2.296266887408779,0.5601223755090374,56.71857456675616,0.0
30,0.7338800482797253,0.22102190675102046,2.296274897108586,0.8064896697176032,2.296274897108586,0.5818465604766284,8.029777886258238,0.0
31,0.8501514915383064,0.2713283050984466,2.2962745823218564,0.8472551189458554,2.2962745823218564,0.5742290501766417,-2.497681230168416,0.0
32,0.7868250339075877,0.34931969592399714,2.2962756216597264,0.8872605637916999,2.2962756216597264,0.5699207528142437,57.545277031974614,0.0
33,0.8799022770697073,0.3421431335840835,2.2962630921538336,0.8803355161501762,2.2962630921538336,0.5671589863358405,-28.062972907005125,0.0
34,1.1451830107155128,0.1641560887913819,2.296273005674345,0.7882262984158985,2.296273005674345,0.5890384629482996,3.096656089821821,0.0
35,0.8829483057155724,0.22444598630362392,2.2962699796820103,0.8320289494115909,2.2962699796820103,0.5779062297343622,5.362704417866731,0.0
36,1.0106199427760112,0.19517095756123978,2.2962853506018663,0.8179826606673583,2.2962853506018663,0.5820119720167205,5.046131315596778,0.0
37,0.7388957705137879,0.3081420231298351,2.2962724249530977,0.8712323216393684,2.2962724249530977,0.574328920421726,-75.10373443983403,0.0
38,1.118625666986514,0.17275481775451493,2.296284643144577,0.7979612840091981,2.296284643144577,0.5854001445734903,1.2841103246277765,0.0
39,0.8469562070622914,0.34760625216787894,2.2962848076347795,0.8817123320022887,2.2962848076347795,0.5690513880153806,56.302904564315355,0.0
40,0.9726682854695364,0.21716161176786267,2.2962981200012518,0.8260152272177416,2.2962981200012518,0.5798802265196482,3.493531852575055,0.0
41,0.786465788072474,0.30242358856229484,2.2962715544359975,0.863112664039903,2.2962715544359975,0.573701193878578,-75.36563339028558,0.0
42,0.7277861141886525,0.27086971734120946,2.296282443595075,0.8520932947056296,2.296282443595075,0.5761421056905702,2.7383451305833537,0.0
43,0.8047331652367753,0.24074073133807997,2.2962870052258,0.8306656899226037,2.2962870052258,0.5803914061911704,3.562118623382963,0.0
44,0.9395440437560703,0.24786430756600686,2.2962955730742682,0.8307062894285151,2.2962955730742682,0.5810711605184984,2.9118867463998046,0.0
45,0.9548477334796339,0.24529030528166756,2.296275320876008,0.842386245202299,2.296275320876008,0.5754123837975936,-18.81352208933366,0.0
46,0.8716560103909254,0.21507860640770496,2.296283221497829,0.8244572471742028,2.296283221497829,0.5782028365905862,-50.50622406639004,0.0
47,0.7870048495104401,0.19973970296744462,2.2962832744026276,0.8158237059848135,2.2962832744026276,0.5844117336588414,4.691237490846961,0.0
48,0.6889065905024765,0.2479351471387109,2.2962877697539046,0.8432309376504733,2.2962877697539046,0.5790315922796214,56.62216255796925,0.0
49,0.9311445024561239,0.1899353363808709,2.2962697652396167,0.8111148169677581,2.2962697652396167,0.5839712677851507,3.8203563583109594,0.0
50,0.9018657633503694,0.289201151567907,2.2962726082187346,0.8638434557008556,2.2962726082187346,0.5715740475714705,3.4361728093727115,0.0
51,0.7236563171481845,0.2933611535964091,2.2962725012601655,0.8175575891787442,2.2962725012601655,0.5797633001760931,8.002928972418843,0.0
52,0.9771604289657281,0.19559345690586288,2.296272699798336,0.8098988959983154,2.296272699798336,0.5866985438814628,5.568952892360263,0.0
53,1.0879671650600427,0.18735467525253527,2.296253797105616,0.8098496887231037,2.296253797105616,0.5830634995212612,-18.19257993653893,0.0
54,0.8148877305178307,0.24530794515544244,2.2962600407097287,0.8326993098613868,2.2962600407097287,0.5811924764165156,-14.197705638271906,0.0
55,1.000032437985787,0.22465922180522804,2.296258454617252,0.8289865734286962,2.296258454617252,0.5779801479088655,4.959238467171101,0.0
56,1.0049439053388005,0.16677305230611258,2.2962616419972304,0.8012703654174517,2.2962616419972304,0.585720401962048,1.6109348303636808,0.0
57,0.8636355569818085,0.35338822717627816,2.296250421905951,0.8799490693799873,2.296250421905951,0.5652637337091074,1.0229436172809372,0.0
58,0.7614579893561023,0.15801499121696228,2.296265025105552,0.7752905375446567,2.296265025105552,0.5877038000397237,-6.216499877959483,0.0
59,0.680467259893224,0.17431345445589286,2.296266688642346,0.7957524716279114,2.296266688642346,0.5850375803071771,-52.401757383451304,0.0
60,0.6968012813154052,0.23691909599853164,2.2962766415954197,0.8352241505537512,2.2962766415954197,0.578803633778839,-75.503783256041,0.0
61,0.9024309757096352,0.19703462250316345,2.2962690567675046,0.7928085393645733,2.2962690567675046,0.5828083014281783,8.15035391750061,0.0
62,0.8068838899926044,0.19801777744439356,2.296275713391559,0.8034079402182702,2.296275713391559,0.5845894405192263,-14.368074200634611,0.0
63,0.8679552628511306,0.27801039780828146,2.296268843439064,0.8526545327607216,2.296268843439064,0.5749003205148548,-28.482792287039295,0.0
64,0.7530749640534076,0.2995392595857254,2.2962813935777002,0.8258247104590561,2.2962813935777002,0.5775755032166808,8.560898218208445,0.0
65,0.8354013234978996,0.22079751169074985,2.296271006813791,0.8233234875062079,2.296271006813791,0.582765944598528,-3.6795216011715888,0.0
66,0.9913744377676665,0.19147727846397583,2.2962748492045213,0.8094160413729115,2.2962748492045213,0.58247084169879,-17.793507444471565,0.0
67,0.8900496764206359,0.23888023390312418,2.2962678912179952,0.8322595322582037,2.2962678912179952,0.578765783154463,1.8389065169636318,0.0
68,0.9144602389528257,0.17806359037681205,2.296276405332402,0.8104852544632869,2.296276405332402,0.5852637558525441,5.1120331950207465,0.0
69,0.8503485352527432,0.21803100581188725,2.2962710679997573,0.8198350909305543,2.2962710679997573,0.5767084651827228,4.189895045154992,0.0
70,0.9565677539273683,0.17999837826625323,2.2962753472668753,0.8042688792996355,2.2962753472668753,0.5839275164391597,-18.47010007322431,0.0
71,0.8527668956097264,0.24773575996918445,2.2962738809491396,0.8250594788731415,2.2962738809491396,0.5806697337909671,6.471808640468636,0.0
72,0.8120136464326091,0.2309564356184346,2.2962768500839617,0.8251488135113841,2.2962768500839617,0.5790315922796214,-52.25067122284599,0.0
73,0.8232128182966105,0.21697307561919185,2.296270773529211,0.8219885553755633,2.296270773529211,0.5801545623711687,8.746155723700268,0.0
74,0.8807121433003543,0.20243967696591625,2.2962783192293754,0.7996612364897099,2.2962783192293754,0.585628609867912,10.624359287283378,0.0
75,0.9487880608472198,0.22453704093801324,2.296277319403268,0.827787806346273,2.296277319403268,0.5789174293731004,-1.9633878447644617,0.0
76,0.8974440313051485,0.20466375838776743,2.29626931182634,0.8157621919993219,2.29626931182634,0.5816819117076508,3.828166951427874,0.0
77,0.63354827555151,0.3011875190444349,2.2962724159696464,0.8188859038333393,2.2962724159696464,0.5794148170446942,8.120331950207468,0.0
78,0.8965459328840348,0.2367763238201201,2.2962784648666563,0.8375654058461965,2.2962784648666563,0.5784269395632323,2.511349768123017,0.0
79,0.8149316522773767,0.22811081666054947,2.2962774997069646,0.8303255399594701,2.2962774997069646,0.5817230027526286,-52.25921405906761,0.0
80,0.7314310375808335,0.21208627719799142,2.2962697231223155,0.81557710863189,2.2962697231223155,0.5817230027526286,6.048816206980717,0.0
81,0.7532759493890665,0.2650188843139949,2.296281916669171,0.8471759233346273,2.296281916669171,0.5777221096437783,8.561386380278252,0.0
82,0.8977341181003384,0.20605917864471743,2.296291867340907,0.8255947721281536,2.296291867340907,0.5835361332642748,-51.258237734927995,0.0
83,0.9167254454244296,0.1965001016576346,2.296291906810926,0.8159484320388573,2.296291906810926,0.580629839071527,-2.462777642177203,0.0
84,0.8095462100139087,0.26957420467237825,2.2962775344010655,0.8519572692790287,2.2962775344010655,0.5742623084569617,3.936538930925067,0.0
85,0.8839284172934346,0.2027146792023542,2.296282984651257,0.8266235818000406,2.296282984651257,0.5794919621641711,-51.346350988528194,0.0
86,0.8386400732935461,0.2600768257127403,2.296294304084976,0.8510238309290701,2.296294304084976,0.574934225509141,2.2750793263363436,0.0
87,0.8295745543692618,0.24365530772970892,2.296295198682838,0.8384726866539496,2.296295198682838,0.5759669780384393,1.6719550890895778,0.0
88,0.9175962251391004,0.18575425931686232,2.2962763722669015,0.8137716522805113,2.2962763722669015,0.5858585285571631,-28.791310715157433,0.0
89,0.7971790443241753,0.2594190233268379,2.2962794054362736,0.8439557574926173,2.2962794054362736,0.5782400884151497,8.54698559921894,0.0
90,0.956777748151339,0.22576699447222473,2.2962846153647876,0.8388560861838618,2.2962846153647876,0.5762828405851482,-28.239687576275323,0.0
91,0.8784181279211113,0.1922668575131278,2.2962846075861445,0.8098515186038557,2.2962846075861445,0.5864163687519715,-4.1320478398828415,0.0
92,0.7977085590819347,0.23014475670590728,2.296271536846019,0.8272734819641606,2.296271536846019,0.5822615341756305,-4.671711008054674,0.0
93,0.9580962551148218,0.1845666939486245,2.296274158465156,0.8108440207864972,2.296274158465156,0.5849475056075886,-2.053209665608982,0.0
94,0.7844922590751573,0.2050963373718528,2.2962788255271294,0.8078901753681248,2.2962788255271294,0.5845449315276847,5.647546985599219,0.0
95,0.7594364761617808,0.19071015981301254,2.2962769012533206,0.8053377208645005,2.2962769012533206,0.5858585285571631,-51.35416158164511,0.0
96,0.8746854427663439,0.20610055467123828,2.296270056644826,0.8204477716427944,2.296270056644826,0.5835361332642748,-3.15987307786185,0.0
97,0.9796157790928076,0.19211713952476597,2.296274379150652,0.8202959946874346,2.296274379150652,0.5820119720167205,-18.55235538198682,0.0
98,0.7329071609458426,0.2325449703412569,2.2962824370561394,0.8141734447302367,2.2962824370561394,0.5837095551009378,-14.893580668782036,0.0
99,0.8503343181456142,0.2298562504241012,2.296280464335303,0.8397691004225186,2.296280464335303,0.575897171359756,-28.355626067854526,0.0
0,0.8876205971037129,0.18587486047474905,2.299473927527829,0.8059900776541995,2.299473927527829,0.5813955919673294,5.156944105443007,0.0
1,0.78374388105193,0.16379436122387567,2.2994798879383715,0.791769962694497,2.2994798879383715,0.5883403196761664,8.333658774713205,0.0
2,0.875872617506009,0.15471405445848474,2.2994769282446748,0.777106347492661,2.2994769282446748,0.5898015785196214,-3.067122284598487,0.0
3,0.8812925856740729,0.13839574553848943,2.2994811987375785,0.7778907930571671,2.2994811987375785,0.5929112114353411,8.916524286062973,0.0
4,0.798116360945708,0.12529079742046753,2.2994812987043174,0.7718693603349704,2.2994812987043174,0.5953384362352346,-4.037588479375152,0.0
5,0.831860954443177,0.19820820631425434,2.2994869914531986,0.8291568511259128,2.2994869914531986,0.5807896871046989,56.79448376861118,0.0
6,1.0132742928292178,0.12486406000245082,2.299485771882471,0.7518320427777471,2.299485771882471,0.5941049938947371,-19.586038564803516,0.0
7,0.8915295341031605,0.17079016972335834,2.2994896326871395,0.7902614758362659,2.2994896326871395,0.5899561295536746,9.422016109348304,0.0
8,1.0433434403698443,0.13664707653618427,2.299489943868782,0.7736397055822307,2.299489943868782,0.5920268324051722,11.175738345130583,0.0
9,0.5182579829665875,0.10741897519581552,2.299496133679018,0.7550705999316815,2.299496133679018,0.5989073758369697,5.906028801562119,0.0
10,0.493048882138193,0.09819009953511691,2.2994942023422245,0.7438411201911483,2.2994942023422245,0.6019139352212965,-18.54674151818404,0.0
11,0.6306696116400579,0.19621792975810257,2.2995006146075325,0.806427280636155,2.2995006146075325,0.5845894405192263,-1.5482060043934587,0.0
12,0.6285012235640542,0.15270702003885175,2.2994976550330963,0.7805550561540876,2.2994976550330963,0.5921362283359073,-51.78301195997071,0.0
13,0.44518056709163106,0.10569210951584238,2.2994944931973693,0.7561245429333163,2.2994944931973693,0.5984503649764993,-50.99365389309251,0.0
14,0.4369276987533035,0.10061812378036115,2.2994925146486076,0.7644673318921011,2.2994925146486076,0.6019139352212965,6.190139126189895,0.0
15,0.7348545658942802,0.19665778107933804,2.299494744855762,0.8224554103245804,2.299494744855762,0.5838838182811685,56.38979741274103,0.0
16,0.4789515164162224,0.09886262059427667,2.2994936794237977,0.7514917469805894,2.2994936794237977,0.6001086185777375,-18.490114718086403,0.0
17,0.7504714318380917,0.23741595585652978,2.299498278616328,0.8004020974752842,2.299498278616328,0.5836661210653031,8.519892604344642,0.0
18,0.5341858377073035,0.09547980450842498,2.2994954265642686,0.726287053667072,2.2994954265642686,0.6023430168029208,-51.902367586038565,0.0
19,0.5417247538019018,0.11182988532331606,2.2994980417749895,0.7590711493330621,2.2994980417749895,0.5967378871160306,4.7993653893092505,0.0
20,0.7109117681863864,0.12834700377551167,2.299491998785312,0.7736196270758836,2.299491998785312,0.5964291693033823,-27.3470832316329,0.0
21,0.4458078703592451,0.11202716285928424,2.2994962193081965,0.7476316691792214,2.2994962193081965,0.5977432342564968,-18.674395899438615,0.0
22,0.602374362011009,0.13127219573220333,2.2995017668387154,0.7554645329262356,2.2995017668387154,0.5945700666501491,-6.026116670734684,0.0
23,0.615568806316296,0.09811460193137497,2.299504165438239,0.7691229660134153,2.299504165438239,0.6011396410509072,-52.311935562606784,0.0
24,0.623913832971909,0.10514933184295133,2.2994998482069877,0.7500712754363655,2.2994998482069877,0.6007928414058452,4.90407615328289,0.0
25,0.5252004895257311,0.1354095256435063,2.29950271994961,0.771847389667409,2.29950271994961,0.5940472670951624,-52.261654869416645,0.0
26,0.4932554088176953,0.09789420418293525,2.2995043347920356,0.7449838575951234,2.2995043347920356,0.6010700270667148,-51.714181108127896,0.0
27,0.6292404433165439,0.17355060853651952,2.2995083046213383,0.8092959699788332,2.2995083046213383,0.5862294653659376,56.486209421527946,0.0
28,0.6658721551670327,0.165186624451003,2.2995050523537772,0.7989957950484887,2.2995050523537772,0.5886877220134517,2.873810104954845,0.0
29,0.7101926845231368,0.11618840368355288,2.2995067948000263,0.7695612630852774,2.2995067948000263,0.5972371914829053,-29.007078350012204,0.0
30,0.625746517884688,0.1547737260738876,2.2995057345177115,0.7823948222975384,2.2995057345177115,0.5884888014276617,-14.195752989992677,0.0
31,0.6666407394553425,0.19778392508618584,2.2995053766734173,0.8205876540448143,2.2995053766734173,0.5849025524806659,-2.4849890163534294,0.0
32,0.6878234762311164,0.25920879461725777,2.2994999757415644,0.8112089410909589,2.2994999757415644,0.5819705472576375,7.6043446424212835,0.0
33,0.7693658331847886,0.1759143236110372,2.2995019580311946,0.8037593975012742,2.2995019580311946,0.5883403196761664,-13.83060776177691,0.0
34,0.5402500527219388,0.10933426264882755,2.2994978801963675,0.7754559613806742,2.2994978801963675,0.5979988364276234,5.288991945325848,0.0
35,0.665288853324181,0.15765705284703896,2.299497033583731,0.7896444147396459,2.299497033583731,0.5907388093282614,-5.549914571637784,0.0
36,0.5050834328831061,0.10180009079757259,2.299496858973155,0.7680414573440878,2.299496858973155,0.6019139352212965,-18.782767878935807,0.0
37,0.5145886786553154,0.10611757615576879,2.2994993509724706,0.7412213770677446,2.2994993509724706,0.6001086185777375,-51.380522333414696,0.0
38,0.5307213743939733,0.10809402489920254,2.2994871015700955,0.7820866667672125,2.2994871015700955,0.6012792531791497,4.809616792775201,0.0
39,0.6348659458063295,0.12299745850426771,2.2994856803361925,0.7863382637940881,2.2994856803361925,0.5969867075763549,-4.797656822064925,0.0
40,0.5069340266329165,0.10368999772104258,2.299485667536841,0.76120836874631,2.299485667536841,0.6003808261725178,-19.30900659018794,0.0
41,0.5325823050313712,0.18013744466745718,2.2994826991395207,0.8029478127465076,2.2994826991395207,0.5869353787278843,-75.99536246033684,0.0
42,0.6093453338508926,0.17151943262485744,2.2994735956116914,0.7911771245137669,2.2994735956116914,0.5867457873177544,-2.3116914815718816,0.0
43,0.7024123873633163,0.14838684116338377,2.2994737907217253,0.782306058113141,2.2994737907217253,0.5911098486450349,-3.0707835001220407,0.0
44,0.4793972067484834,0.09292966225698743,2.299472406576373,0.7320640607451643,2.299472406576373,0.6023430168029208,-50.904564315352694,0.0
45,0.588366946399075,0.10211095087839983,2.299469893550017,0.7421150157043052,2.299469893550017,0.6003808261725178,6.600927507932633,0.0
46,0.7071117858549587,0.2119587038226528,2.2994602205081804,0.8253066319590106,2.2994602205081804,0.5834929083695636,56.33024164022456,0.0
47,0.6315220132565859,0.12715999911403728,2.2994595780438942,0.7684439073750274,2.2994595780438942,0.5948048032232462,-27.613131559677814,0.0
48,0.7007302030762124,0.1554863080756354,2.2994575403835906,0.7902235244182781,2.2994575403835906,0.5874619185075196,-15.723456187454234,0.0
49,0.7393979955985034,0.14134862043648735,2.299454735672976,0.7801380189117811,2.299454735672976,0.5939320821165628,-6.124969489870637,0.0
50,0.7681166403422733,0.18504223497248432,2.299452650931801,0.8093904490327872,2.299452650931801,0.5866042412492897,-74.91139858433,0.0
51,0.57983100388639,0.15312498569665656,2.299451353399008,0.7926266120954848,2.299451353399008,0.5910034547139166,-52.48889431291189,0.0
52,0.528689564855415,0.10725730169477042,2.2994453863786317,0.7428659230022059,2.2994453863786317,0.5993699956461331,-51.97608005857945,0.0
53,0.5274869854270821,0.0960827538174938,2.299442461381201,0.7364373010318946,2.299442461381201,0.6010005405474755,5.496460824993898,0.0
54,0.6738515231015296,0.19020137129237932,2.2994391534424024,0.8186843445652341,2.2994391534424024,0.5853546244018031,2.4320234317793505,0.0
55,0.4346164130701318,0.11218961083650303,2.2994392264446657,0.744720597039744,2.2994392264446657,0.5968620907163781,-18.559921894068832,0.0
56,0.6550392413766879,0.1553945473781052,2.2994314486332077,0.7828265598526672,2.2994314486332077,0.5903714801235808,8.66268000976324,0.0
57,0.5990458774864833,0.23827023751728146,2.2994296062904502,0.8440445718943091,2.2994296062904502,0.5763887636762154,-76.13448865023187,0.0
58,0.6734324491383807,0.2293979713878573,2.299426610943498,0.8449505516558236,2.299426610943498,0.5789934970270152,-3.804979253112033,0.0
59,0.6045533183523666,0.19348080525394107,2.2994272208474147,0.8380645955276129,2.2994272208474147,0.5818878415920843,-3.9628996826946548,0.0
60,0.7468949659399364,0.21443687026017083,2.2994153532835475,0.8217251044200053,2.2994153532835475,0.5797244102299958,-5.2455455211130095,0.0
61,0.6523540560766071,0.21178597231644677,2.299409710081739,0.8375340525654742,2.299409710081739,0.5804707062650256,-76.10275811569441,0.0
62,0.6229566288342854,0.18830231289942004,2.2994129702068373,0.8320576072022056,2.2994129702068373,0.5841908266240751,-3.186477910666341,0.0
63,0.6277516042092651,0.1600279091389029,2.2994141676169093,0.8088538249787357,2.2994141676169093,0.5864163687519715,-50.20136685379546,0.0
64,0.7117883952586167,0.2930100810332169,2.2994062381197025,0.8860986397867312,2.2994062381197025,0.5682594211980203,5.62313888210886,0.0
65,0.8161146618330486,0.3308870065484554,2.299403007962598,0.8918613097433056,2.299403007962598,0.5690513880153806,2.203319502074689,0.0
66,0.6239422743754585,0.2403747092007425,2.2994067940107903,0.83602437033489,2.2994067940107903,0.5735704718800299,-28.063705150109836,0.0
67,0.6748364461531344,0.1791785053197402,2.2994076605601634,0.8122586958551272,2.2994076605601634,0.5868404591858669,7.9565535757871615,0.0
68,0.7341655942250263,0.20689917765731958,2.2994003024467498,0.8131684673548628,2.2994003024467498,0.5790315922796214,-5.550158652672687,0.0
69,0.6545932700260555,0.2394773351637413,2.2993955695905406,0.8378214504161116,2.2993955695905406,0.5764950075788207,-76.29411764705883,0.0
70,0.7171770187311814,0.2585745541075522,2.299399403879403,0.8460373493972224,2.299399403879403,0.5768873431326574,-4.358310959238467,0.0
71,0.7371351793854514,0.2705196722094292,2.299398543952923,0.8693281261476243,2.299398543952923,0.5706024990261648,6.309250671222846,0.0
72,0.7238796476578659,0.2331212305003612,2.2993946284290945,0.8281822696362596,2.2993946284290945,0.578128450719001,-5.328288991945326,0.0
73,0.5982567203259592,0.24163302728217403,2.2993900809454417,0.8363837819684696,2.2993900809454417,0.5781656240512161,-75.94117647058823,0.0
74,0.7201130688437619,0.2530831488794828,2.2993905151802645,0.8351228278438619,2.2993905151802645,0.575932057308857,-4.240175738345131,0.0
75,0.6122745903978515,0.17131932801174954,2.2993917071712175,0.8198795185758913,2.2993917071712175,0.5836661210653031,-50.2584818159629,0.0
76,0.6800706391967823,0.2614982391702353,2.299387122754842,0.8713979641642301,2.299387122754842,0.5710848509799455,5.903099829143276,0.0
77,0.9952851439633944,0.3449295733004302,2.299384207635857,0.8791273932753814,2.299384207635857,0.5667553207374312,56.53819868196241,0.0
78,0.9105397680161583,0.2677118233651707,2.29938533352854,0.865688409994491,2.29938533352854,0.5741958236214072,3.2082011227727607,0.0
79,0.6193977629175719,0.18456112632845423,2.2993870101665057,0.831869945054871,2.2993870101665057,0.5839275164391597,-17.50256285086649,0.0
80,0.6773723054456042,0.2213372060140039,2.299383555026795,0.8166677178256727,2.299383555026795,0.5811519918620073,7.6126433976080055,0.0
81,0.8146606784240409,0.2748059376594832,2.299381027125607,0.8193700963243381,2.299381027125607,0.5692810717420361,-5.7686111789113985,0.0
82,0.5963746694851396,0.25399182241294194,2.2993804024884446,0.8351402261008496,2.2993804024884446,0.575932057308857,-76.11886746399804,0.0
83,0.801421334964124,0.2849614845653572,2.2993837650697326,0.8419968066443815,2.2993837650697326,0.5738324091662154,-3.6765926287527457,0.0
84,0.6060829024184805,0.19755831389794806,2.2993849236776533,0.8245250941150076,2.2993849236776533,0.5815589217243536,-3.4705882352941178,0.0
85,0.6166316995844799,0.17969069543587732,2.2993892943944645,0.8229173418236738,2.2993892943944645,0.5830208400948688,-50.07346839150598,0.0
86,0.7042291101889804,0.2874265424907639,2.299388643180054,0.8762000133762311,2.299388643180054,0.5697159213911747,6.122772760556504,0.0
87,0.6213404111455786,0.18592302430511842,2.2993927387288404,0.8305080424258559,2.2993927387288404,0.5811519918620073,-18.112033195020746,0.0
88,0.7115830767445513,0.23566749152185842,2.2993911112192125,0.8286101970681821,2.2993911112192125,0.5775755032166808,8.6870881132536,0.0
89,0.69697784264822,0.33219187355696633,2.2993952761822856,0.8247474596006631,2.2993952761822856,0.565187019587677,-5.089089577739809,0.0
90,0.7278193528586496,0.179878911233174,2.299394094710839,0.8056967376514924,2.299394094710839,0.5891392963451649,-1.5792042958262142,0.0
91,0.6026782200144494,0.15572178382967797,2.2993980482471876,0.8118245664455156,2.2993980482471876,0.5911098486450349,-2.998291432755675,0.0
92,0.6612502268576055,0.15024566349618698,2.2994004794119345,0.7944944145358793,2.2994004794119345,0.5925216878099309,9.19184769343422,0.0
93,0.4157803407757654,0.09971149999103496,2.299407657508958,0.7552926989104662,2.299407657508958,0.6014896384489757,-51.66121552355382,0.0
94,0.4243773522789125,0.09626031508028311,2.2994092172486327,0.7597001933321534,2.2994092172486327,0.6028497964337401,6.449353185257506,0.0
95,0.49453726744718446,0.1468774195779817,2.299412515688573,0.7768794567866206,2.299412515688573,0.5917547538908118,-52.19672931413229,0.0
96,0.631918141007402,0.1462214525651266,2.2994138330261884,0.7828728403577863,2.2994138330261884,0.5924663752153941,-5.071271662191847,0.0
97,0.7916552818076786,0.17941935669612755,2.2994214631640877,0.8148725750831749,2.2994214631640877,0.5864163687519715,56.22406639004149,0.0
98,0.6532886169935067,0.1696847280221238,2.2994184694383515,0.810332418122043,2.2994184694383515,0.5887376220531585,-29.143031486453502,0.0
99,0.44933216434552836,0.09688437051235588,2.2994179974091944,0.7590205530472559,2.2994179974091944,0.601630545260844,-18.00951916036124,0.0
0,0.7705981381444252,0.10379706713218524,2.2922631824328756,0.7072471632562868,2.2922631824328756,0.5984503649764993,-17.790090309982915,0.0
1,0.8327689949627703,0.12067257530828913,2.2922713278125073,0.714878406906819,2.2922713278125073,0.5920814898222875,-0.0976324139614352,0.0
2,0.8401508106863539,0.16861741122662902,2.292268447757025,0.7615170333850642,2.292268447757025,0.5832775613821785,-14.713204783988283,0.0
3,0.9661218654817321,0.1819806566849064,2.2922756610057067,0.7605814854929451,2.2922756610057067,0.5807496577124973,27.979985355137906,0.0
4,0.8991823016241942,0.24885832459731302,2.292273750818979,0.8206175445254811,2.292273750818979,0.5723525635305765,8.336343666097145,0.0
5,0.9360073997505404,0.11544573366162808,2.2922849038906956,0.7636005481431005,2.2922849038906956,0.5985803746298036,12.091286307053942,0.0
